Region,Province,Municipality,2016-Registered_Voters,2016-Registered_Male,2016-Registered_Female,2016-Registered_17-19,2016-Registered_20-24,2016-Registered_25-29,2016-Registered_30-34,2016-Registered_35-39,2016-Registered_40-44,2016-Registered_45-49,2016-Registered_50-54,2016-Registered_55-59,2016-Registered_60-64,2016-Registered_65-Above,2016-Registered_Literacy,2016-Registered_Indigenous_People,2016-Registered_PWD,2016-Registered_Single,2016-Registered_Married,2016-Registered_Widow_ER,2016-Registered_Legally_Separated,Location,2019-Established_Precincts,2019-Clustered_Precincts,2019-Registered_Voters,2019-Registered_Male,2019-Registered_Female,2019-Actual_Voters,2019-Actual_Voters_Male,2019-Actual_Voters_Female,2019-Total_Voters_Turnout,2019-Male_Voters_Turnout,2019-Female_Voters_Turnout
REGION X,MISAMIS ORIENTAL,NAAWAN,13783.0,6705.0,7078.0,616.0,2077.0,1879.0,1515.0,1431.0,1127.0,1132.0,1033.0,963.0,710.0,1300.0,98.24,0.0,98.0,6345.0,6993.0,421.0,24.0,"NAAWAN, MISAMIS ORIENTAL, REGION X",95,22,15284,7446,7838,12329,6081,6248,80.67,81.67,79.71
REGION X,MISAMIS ORIENTAL,OPOL,31152.0,15116.0,16036.0,1251.0,4372.0,4468.0,3586.0,3379.0,2967.0,2889.0,2532.0,2158.0,1484.0,2066.0,99.57,0.0,246.0,14957.0,15476.0,662.0,57.0,"OPOL, MISAMIS ORIENTAL, REGION X",206,45,34576,16839,17737,27380,13263,14117,79.19,78.76,79.59
REGION X,MISAMIS ORIENTAL,SALAY,19211.0,9535.0,9676.0,985.0,2860.0,2646.0,2268.0,1934.0,1725.0,1640.0,1457.0,1142.0,946.0,1608.0,99.53,0.0,44.0,10185.0,8577.0,400.0,49.0,"SALAY, MISAMIS ORIENTAL, REGION X",116,30,21369,10732,10637,17462,8784,8678,81.72,81.85,81.58
REGION X,MISAMIS ORIENTAL,SUGBONGCOGON,7631.0,3816.0,3815.0,431.0,1147.0,1088.0,919.0,792.0,628.0,557.0,542.0,453.0,382.0,692.0,99.38,0.0,46.0,4076.0,3351.0,184.0,20.0,"SUGBONGCOGON, MISAMIS ORIENTAL, REGION X",55,13,8540,4278,4262,7201,3602,3599,84.32,84.2,84.44
REGION X,MISAMIS ORIENTAL,TAGOLOAN,38675.0,18679.0,19996.0,1698.0,5932.0,5762.0,4801.0,4313.0,3694.0,3269.0,2732.0,2412.0,1802.0,2260.0,99.54,0.0,90.0,19541.0,18360.0,677.0,97.0,"TAGOLOAN, MISAMIS ORIENTAL, REGION X",304,56,43930,21317,22613,35128,17109,18019,79.96,80.26,79.68
REGION X,MISAMIS ORIENTAL,TALISAYAN,18161.0,8994.0,9167.0,961.0,2844.0,2586.0,1941.0,1740.0,1540.0,1582.0,1363.0,1046.0,864.0,1694.0,99.65,0.0,64.0,10050.0,7642.0,449.0,20.0,"TALISAYAN, MISAMIS ORIENTAL, REGION X",138,30,19961,9923,10038,16436,8197,8239,82.34,82.61,82.08
REGION X,MISAMIS ORIENTAL,VILLANUEVA,20629.0,10326.0,10303.0,755.0,2876.0,3052.0,2601.0,2456.0,1972.0,1736.0,1487.0,1286.0,1050.0,1358.0,99.15,0.0,82.0,10871.0,9356.0,379.0,23.0,"VILLANUEVA, MISAMIS ORIENTAL, REGION X",139,34,22662,11339,11323,18578,9236,9342,81.98,81.45,82.5
REGION XI,COMPOSTELA VALLEY,COMPOSTELA,47461.0,24065.0,23396.0,5039.0,7573.0,6552.0,5449.0,4730.0,4653.0,3884.0,3170.0,2542.0,1734.0,2135.0,99.29,37.0,240.0,24009.0,22558.0,836.0,58.0,"COMPOSTELA, COMPOSTELA VALLEY, REGION XI",362,65,53887,27197,26690,43142,21821,21321,80.06,80.23,79.88
REGION XI,COMPOSTELA VALLEY,LAAK (SAN VICENTE),43492.0,23205.0,20287.0,4894.0,6960.0,5973.0,4858.0,4245.0,3987.0,3400.0,2979.0,2379.0,1613.0,2204.0,97.87,635.0,80.0,19231.0,23402.0,838.0,21.0,"LAAK (SAN VICENTE), COMPOSTELA VALLEY, REGION XI",373,71,49115,26057,23058,38568,20334,18234,78.53,78.04,79.08
REGION XI,COMPOSTELA VALLEY,MABINI (DOÑA ALICIA),23123.0,11710.0,11413.0,2586.0,3705.0,3141.0,2543.0,2324.0,2270.0,1987.0,1550.0,1208.0,810.0,999.0,99.6,267.0,222.0,11015.0,11654.0,390.0,64.0,"MABINI (DOÑA ALICIA), COMPOSTELA VALLEY, REGION XI",150,33,26366,13383,12983,18937,9534,9403,71.82,71.24,72.43
REGION XI,COMPOSTELA VALLEY,MACO,45772.0,23657.0,22115.0,5055.0,7235.0,6238.0,5173.0,4380.0,4333.0,3763.0,3114.0,2434.0,1751.0,2296.0,99.52,413.0,266.0,23143.0,21735.0,868.0,26.0,"MACO, COMPOSTELA VALLEY, REGION XI",377,71,51700,26727,24973,36486,18501,17985,70.57,69.22,72.02
REGION XI,COMPOSTELA VALLEY,MARAGUSAN (SAN MARIANO),34677.0,18407.0,16270.0,3894.0,5570.0,4828.0,4176.0,3545.0,3339.0,2703.0,2280.0,1676.0,1122.0,1544.0,99.37,78.0,124.0,16828.0,17252.0,579.0,18.0,"MARAGUSAN (SAN MARIANO), COMPOSTELA VALLEY, REGION XI",243,52,38942,20486,18456,27660,14318,13342,71.03,69.89,72.29
REGION XI,COMPOSTELA VALLEY,MAWAB,22499.0,11430.0,11069.0,2471.0,3389.0,2927.0,2424.0,2118.0,2042.0,1836.0,1735.0,1389.0,906.0,1262.0,99.57,0.0,155.0,9591.0,12013.0,879.0,16.0,"MAWAB, COMPOSTELA VALLEY, REGION XI",184,33,25587,12990,12597,20764,10456,10308,81.15,80.49,81.83
REGION XI,COMPOSTELA VALLEY,MONKAYO,50278.0,26231.0,24047.0,5374.0,8317.0,6848.0,5378.0,4969.0,4923.0,4244.0,3591.0,2599.0,1764.0,2271.0,99.9,0.0,365.0,25651.0,23681.0,818.0,128.0,"MONKAYO, COMPOSTELA VALLEY, REGION XI",391,73,57718,30112,27606,44961,23217,21744,77.9,77.1,78.77
REGION XI,COMPOSTELA VALLEY,MONTEVISTA,25126.0,13106.0,12020.0,2881.0,3903.0,3481.0,2762.0,2373.0,2229.0,2027.0,1735.0,1420.0,939.0,1376.0,98.91,437.0,312.0,11491.0,12817.0,787.0,31.0,"MONTEVISTA, COMPOSTELA VALLEY, REGION XI",158,37,28209,14696,13513,23162,12010,11152,82.11,81.72,82.53
REGION XI,COMPOSTELA VALLEY,NABUNTURAN,40305.0,19850.0,20455.0,3780.0,5977.0,5292.0,4500.0,3980.0,3809.0,3586.0,3085.0,2522.0,1687.0,2087.0,99.43,116.0,232.0,17297.0,21090.0,1882.0,36.0,"NABUNTURAN, COMPOSTELA VALLEY, REGION XI",259,63,46184,22764,23420,35893,17706,18187,77.72,77.78,77.66
REGION XI,COMPOSTELA VALLEY,NEW BATAAN,28517.0,14864.0,13653.0,1041.0,4197.0,4062.0,3252.0,3004.0,2758.0,2669.0,2191.0,1881.0,1300.0,2162.0,97.69,239.0,194.0,12936.0,14934.0,629.0,18.0,"NEW BATAAN, COMPOSTELA VALLEY, REGION XI",201,44,32184,16767,15417,25125,13044,12081,78.07,77.8,78.36
REGION XI,COMPOSTELA VALLEY,PANTUKAN,47289.0,24515.0,22774.0,5814.0,7720.0,6741.0,5245.0,4532.0,4336.0,3919.0,3131.0,2302.0,1654.0,1895.0,99.2,14.0,234.0,22507.0,23970.0,767.0,45.0,"PANTUKAN, COMPOSTELA VALLEY, REGION XI",332,69,53050,27514,25536,38770,20157,18613,73.08,73.26,72.89
REGION XI,DAVAO DEL NORTE,ASUNCION (SAUG),30227.0,15300.0,14927.0,2516.0,4488.0,4082.0,3700.0,3233.0,2834.0,2471.0,2293.0,1769.0,1258.0,1583.0,99.49,0.0,14.0,13221.0,16408.0,564.0,34.0,"ASUNCION (SAUG), DAVAO DEL NORTE, REGION XI",219,46,36367,18388,17979,30303,15196,15107,83.33,82.64,84.03
REGION XI,DAVAO DEL NORTE,BRAULIO E. DUJALI,14261.0,7543.0,6718.0,497.0,2141.0,2225.0,1846.0,1597.0,1389.0,1189.0,998.0,883.0,596.0,900.0,99.7,0.0,22.0,7456.0,6567.0,221.0,17.0,"BRAULIO E. DUJALI, DAVAO DEL NORTE, REGION XI",114,20,17086,9246,7840,13633,7458,6175,79.79,80.66,78.76
REGION XI,DAVAO DEL NORTE,CARMEN,39383.0,19383.0,20000.0,3675.0,5884.0,5317.0,4680.0,4161.0,3703.0,3213.0,2826.0,2356.0,1665.0,1903.0,99.67,0.0,96.0,18167.0,20345.0,819.0,52.0,"CARMEN, DAVAO DEL NORTE, REGION XI",303,55,44727,21899,22828,35715,17633,18082,79.85,80.52,79.21
REGION XI,DAVAO DEL NORTE,CITY OF TAGUM,132737.0,64342.0,68395.0,4023.0,18202.0,19644.0,16309.0,15243.0,13233.0,12002.0,9971.0,8665.0,6783.0,8662.0,99.93,0.0,109.0,67819.0,62527.0,2300.0,91.0,"CITY OF TAGUM, DAVAO DEL NORTE, REGION XI",1051,176,154219,74511,79708,121770,59098,62672,78.96,79.31,78.63
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,62009.0,31051.0,30958.0,6158.0,8618.0,7862.0,6842.0,6140.0,5993.0,5010.0,4518.0,3816.0,2861.0,4191.0,99.0,212.0,211.0,28848.0,31781.0,1306.0,74.0,"ISLAND GARDEN CITY OF SAMAL, DAVAO DEL NORTE, REGION XI",994,192,141260,70932,70328,117590,58996,58594,83.24,83.18,83.31
REGION XI,DAVAO DEL NORTE,KAPALONG,39565.0,19930.0,19635.0,3956.0,6235.0,5543.0,4554.0,3948.0,3712.0,3198.0,2856.0,2349.0,1543.0,1671.0,98.78,0.0,347.0,17476.0,21249.0,767.0,73.0,"KAPALONG, DAVAO DEL NORTE, REGION XI",336,59,46921,23601,23320,37749,19085,18664,80.45,80.87,80.03
REGION XI,DAVAO DEL NORTE,NEW CORELLA,28697.0,14695.0,14002.0,2560.0,4281.0,3946.0,3328.0,2973.0,2752.0,2408.0,2066.0,1574.0,1217.0,1592.0,99.56,0.0,123.0,12521.0,15706.0,450.0,20.0,"NEW CORELLA, DAVAO DEL NORTE, REGION XI",261,44,33235,16968,16267,28167,14522,13645,84.75,85.58,83.88
REGION XI,DAVAO DEL NORTE,PANABO  CITY,96662.0,48187.0,48475.0,2519.0,12699.0,14369.0,12341.0,11101.0,9331.0,8501.0,7616.0,6928.0,5312.0,5945.0,99.93,68.0,88.0,46273.0,48400.0,1899.0,90.0,"PANABO  CITY, DAVAO DEL NORTE, REGION XI",703,130,107587,53552,54035,83004,41734,41270,77.15,77.93,76.38
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,15287.0,7927.0,7360.0,483.0,2088.0,2129.0,1840.0,1605.0,1373.0,1226.0,1220.0,1095.0,861.0,1367.0,99.17,24.0,44.0,6577.0,8363.0,333.0,14.0,"SAN ISIDRO, DAVAO DEL NORTE, REGION XI",122,25,17993,9370,8623,14939,7730,7209,83.03,82.5,83.6
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,57387.0,28599.0,28788.0,5093.0,8759.0,8036.0,7119.0,6149.0,5149.0,4507.0,4058.0,3587.0,2362.0,2568.0,99.88,13.0,95.0,27288.0,29065.0,963.0,71.0,"SANTO TOMAS, DAVAO DEL NORTE, REGION XI",374,77,64276,31697,32579,49984,25053,24931,77.76,79.04,76.52
REGION XI,DAVAO DEL NORTE,TALAINGOD,9127.0,4965.0,4162.0,1022.0,1423.0,1282.0,1089.0,1033.0,900.0,717.0,542.0,401.0,301.0,417.0,93.51,0.0,292.0,3237.0,5695.0,193.0,2.0,"TALAINGOD, DAVAO DEL NORTE, REGION XI",76,16,12602,6809,5793,9257,4210,5047,73.46,61.83,87.12
REGION XI,DAVAO DEL SUR,BANSALAN,36830.0,18779.0,18051.0,3554.0,5393.0,4842.0,4071.0,3398.0,3241.0,3091.0,2835.0,2545.0,1712.0,2148.0,99.59,8.0,41.0,17594.0,18368.0,813.0,55.0,"BANSALAN, DAVAO DEL SUR, REGION XI",257,57,42855,21943,20912,33602,17231,16371,78.41,78.53,78.29
REGION XI,DAVAO DEL SUR,DAVAO CITY,873670.0,407469.0,466201.0,72317.0,134796.0,130381.0,112150.0,91143.0,81102.0,67535.0,57716.0,48881.0,35971.0,41678.0,100.0,190.0,996.0,458773.0,393478.0,18589.0,2830.0,"DAVAO CITY, DAVAO DEL SUR, REGION XI",6549,1139,984604,462897,521707,636218,296146,340072,65.18,64.56,65.71
REGION XI,DAVAO DEL SUR,DIGOS  CITY,97452.0,48458.0,48994.0,3059.0,14033.0,14302.0,11916.0,10796.0,9579.0,8508.0,7357.0,6334.0,4998.0,6570.0,99.74,0.0,123.0,47269.0,47974.0,1933.0,276.0,"DIGOS  CITY, DAVAO DEL SUR, REGION XI",612,131,111015,55221,55794,83385,41274,42111,75.11,74.74,75.48
REGION XI,DAVAO DEL SUR,HAGONOY,31275.0,15636.0,15639.0,3002.0,4484.0,4049.0,3502.0,3154.0,2945.0,2474.0,2274.0,1989.0,1542.0,1860.0,99.46,112.0,123.0,14335.0,16081.0,777.0,82.0,"HAGONOY, DAVAO DEL SUR, REGION XI",210,46,35371,17615,17756,28186,14053,14133,79.69,79.78,79.6
REGION XI,DAVAO DEL SUR,KIBLAWAN,25104.0,12938.0,12166.0,835.0,3695.0,3681.0,2993.0,2557.0,2362.0,2131.0,1879.0,1677.0,1263.0,2031.0,92.16,195.0,32.0,10968.0,13601.0,513.0,22.0,"KIBLAWAN, DAVAO DEL SUR, REGION XI",180,41,28109,14470,13639,23256,11978,11278,82.74,82.78,82.69
REGION XI,DAVAO DEL SUR,MAGSAYSAY,32739.0,16756.0,15983.0,3622.0,4921.0,4491.0,3462.0,2941.0,3042.0,2650.0,2489.0,1916.0,1330.0,1875.0,97.2,536.0,156.0,14965.0,17092.0,656.0,26.0,"MAGSAYSAY, DAVAO DEL SUR, REGION XI",202,47,36794,18780,18014,28265,14389,13876,76.82,76.62,77.03
REGION XI,DAVAO DEL SUR,MALALAG,21303.0,10752.0,10551.0,2076.0,2991.0,2746.0,2313.0,2158.0,2005.0,1732.0,1629.0,1398.0,976.0,1279.0,98.81,611.0,168.0,9861.0,10987.0,432.0,23.0,"MALALAG, DAVAO DEL SUR, REGION XI",187,34,24887,12538,12349,19468,9673,9795,78.23,77.15,79.32
REGION XI,DAVAO DEL SUR,MATANAO,32761.0,16584.0,16177.0,3396.0,4975.0,4207.0,3618.0,3152.0,3192.0,2691.0,2488.0,1923.0,1309.0,1810.0,98.22,262.0,311.0,14817.0,17331.0,599.0,14.0,"MATANAO, DAVAO DEL SUR, REGION XI",260,54,37817,19173,18644,30280,15711,14569,80.07,81.94,78.14
REGION XI,DAVAO DEL SUR,PADADA,20368.0,10581.0,9787.0,2001.0,2833.0,2613.0,2153.0,2056.0,1907.0,1629.0,1478.0,1269.0,968.0,1461.0,99.66,0.0,29.0,10540.0,9192.0,609.0,27.0,"PADADA, DAVAO DEL SUR, REGION XI",138,30,22228,11460,10768,17349,8723,8626,78.05,76.12,80.11
REGION XI,DAVAO DEL SUR,SANTA CRUZ,55110.0,27470.0,27640.0,1795.0,7795.0,8577.0,7383.0,6123.0,5329.0,4646.0,3981.0,3385.0,2575.0,3521.0,99.08,59.0,394.0,26946.0,27020.0,974.0,170.0,"SANTA CRUZ, DAVAO DEL SUR, REGION XI",394,76,63329,31793,31536,47172,23568,23604,74.49,74.13,74.85
REGION XI,DAVAO DEL SUR,SULOP,20750.0,10414.0,10336.0,2068.0,2978.0,2568.0,2272.0,1998.0,1902.0,1694.0,1485.0,1298.0,1051.0,1436.0,98.69,27.0,64.0,8932.0,11207.0,583.0,28.0,"SULOP, DAVAO DEL SUR, REGION XI",142,36,23181,11681,11500,18146,9120,9026,78.28,78.08,78.49
REGION XI,DAVAO OCCIDENTAL,DON MARCELINO,20407.0,10654.0,9753.0,646.0,2857.0,3068.0,2562.0,2324.0,2291.0,1887.0,1619.0,1159.0,821.0,1173.0,73.28,0.0,90.0,9203.0,10885.0,284.0,35.0,"DON MARCELINO, DAVAO OCCIDENTAL, REGION XI",163,34,24584,12758,11826,16704,8454,8250,67.95,66.26,69.76
REGION XI,DAVAO OCCIDENTAL,JOSE ABAD SANTOS (TRINIDAD),35707.0,19014.0,16693.0,1051.0,5309.0,5275.0,4911.0,4023.0,3677.0,3009.0,2574.0,2079.0,1509.0,2290.0,87.5,0.0,1431.0,13697.0,21330.0,646.0,34.0,"JOSE ABAD SANTOS (TRINIDAD), DAVAO OCCIDENTAL, REGION XI",268,58,41351,21975,19376,29697,15490,14207,71.82,70.49,73.32
REGION XI,DAVAO OCCIDENTAL,MALITA,59051.0,29840.0,29211.0,1556.0,8771.0,8965.0,7278.0,6630.0,6130.0,5440.0,4573.0,3552.0,2575.0,3581.0,86.67,5682.0,1316.0,24184.0,33402.0,1398.0,67.0,"MALITA, DAVAO OCCIDENTAL, REGION XI",472,92,67286,33865,33421,57094,28467,28627,84.85,84.06,85.66
REGION XI,DAVAO OCCIDENTAL,SANTA MARIA,30036.0,15126.0,14910.0,2901.0,4579.0,3897.0,3349.0,3225.0,2900.0,2494.0,2146.0,1711.0,1196.0,1638.0,93.64,21.0,1046.0,13455.0,15889.0,618.0,74.0,"SANTA MARIA, DAVAO OCCIDENTAL, REGION XI",202,44,33771,16989,16782,24548,12296,12252,72.69,72.38,73.01
REGION XI,DAVAO OCCIDENTAL,SARANGANI,13318.0,6952.0,6366.0,333.0,2101.0,2101.0,1852.0,1504.0,1363.0,1157.0,980.0,744.0,472.0,711.0,85.43,4.0,34.0,4674.0,8439.0,180.0,25.0,"SARANGANI, DAVAO OCCIDENTAL, REGION XI",94,20,15130,7918,7212,10861,5628,5233,71.78,71.08,72.56
REGION XI,DAVAO ORIENTAL,BAGANGA,30985.0,16091.0,14894.0,3500.0,4524.0,4039.0,3381.0,3142.0,2898.0,2554.0,2148.0,1651.0,1241.0,1907.0,98.12,64.0,248.0,14611.0,15692.0,652.0,30.0,"BAGANGA, DAVAO ORIENTAL, REGION XI",197,45,35024,18237,16787,25278,13030,12248,72.17,71.45,72.96
REGION XI,DAVAO ORIENTAL,BANAYBANAY,25750.0,12807.0,12943.0,2804.0,4052.0,3501.0,2758.0,2480.0,2348.0,2099.0,1744.0,1360.0,1048.0,1556.0,99.91,1.0,67.0,13339.0,11932.0,440.0,39.0,"BANAYBANAY, DAVAO ORIENTAL, REGION XI",203,35,28673,14300,14373,21777,10861,10916,75.95,75.95,75.95
REGION XI,DAVAO ORIENTAL,BOSTON,9210.0,4835.0,4375.0,1104.0,1498.0,1341.0,995.0,886.0,782.0,715.0,559.0,447.0,354.0,529.0,94.43,0.0,173.0,4880.0,4157.0,160.0,13.0,"BOSTON, DAVAO ORIENTAL, REGION XI",69,16,10371,5427,4944,7682,4020,3662,74.07,74.07,74.07
REGION XI,DAVAO ORIENTAL,CARAGA,22768.0,12132.0,10636.0,2419.0,3286.0,2784.0,2520.0,2265.0,2168.0,1859.0,1625.0,1298.0,1049.0,1495.0,92.2,0.0,277.0,11079.0,11242.0,429.0,18.0,"CARAGA, DAVAO ORIENTAL, REGION XI",147,39,26114,13886,12228,20937,10830,10107,80.18,77.99,82.65
REGION XI,DAVAO ORIENTAL,CATEEL,24474.0,12705.0,11769.0,3153.0,3927.0,3211.0,2641.0,2403.0,2087.0,1902.0,1598.0,1254.0,957.0,1341.0,98.1,0.0,137.0,12294.0,11698.0,454.0,28.0,"CATEEL, DAVAO ORIENTAL, REGION XI",171,38,27964,14556,13408,17554,8847,8707,62.77,60.78,64.94
REGION XI,DAVAO ORIENTAL,GOVERNOR GENEROSO,31377.0,16049.0,15328.0,3566.0,4917.0,4061.0,3410.0,2974.0,3007.0,2613.0,2193.0,1739.0,1234.0,1663.0,97.72,14.0,134.0,15233.0,15596.0,525.0,23.0,"GOVERNOR GENEROSO, DAVAO ORIENTAL, REGION XI",233,46,36010,18424,17586,28989,14866,14123,80.5,80.69,80.31
REGION XI,DAVAO ORIENTAL,LUPON,42756.0,22090.0,20666.0,5307.0,6683.0,5534.0,4518.0,4013.0,3824.0,3389.0,2987.0,2416.0,1693.0,2392.0,99.55,0.0,386.0,22758.0,18789.0,1157.0,52.0,"LUPON, DAVAO ORIENTAL, REGION XI",266,62,47589,24580,23009,37613,19290,18323,79.04,78.48,79.63
REGION XI,DAVAO ORIENTAL,MANAY,23037.0,12054.0,10983.0,2297.0,3426.0,2837.0,2483.0,2185.0,2205.0,2012.0,1808.0,1311.0,1048.0,1425.0,91.91,0.0,89.0,11469.0,11269.0,280.0,19.0,"MANAY, DAVAO ORIENTAL, REGION XI",192,44,26820,14147,12673,19970,10407,9563,74.46,73.56,75.46
REGION XI,DAVAO ORIENTAL,MATI  CITY,73912.0,37043.0,36869.0,8731.0,10913.0,8938.0,7763.0,7579.0,6945.0,6129.0,5443.0,4354.0,3041.0,4076.0,99.18,0.0,428.0,37305.0,34960.0,1558.0,89.0,"MATI  CITY, DAVAO ORIENTAL, REGION XI",556,105,85289,42902,42387,69768,35095,34673,81.8,81.8,81.8
REGION XI,DAVAO ORIENTAL,SAN ISIDRO,19657.0,10072.0,9585.0,2171.0,2860.0,2246.0,1824.0,1885.0,1765.0,1712.0,1477.0,1285.0,915.0,1517.0,99.61,0.0,114.0,8821.0,10386.0,427.0,23.0,"SAN ISIDRO, DAVAO ORIENTAL, REGION XI",143,29,22644,11663,10981,17641,8952,8689,77.91,76.76,79.13
REGION XI,DAVAO ORIENTAL,TARRAGONA,16016.0,8440.0,7576.0,1877.0,2513.0,1982.0,1803.0,1582.0,1614.0,1324.0,1072.0,841.0,582.0,826.0,94.61,0.0,369.0,7547.0,8232.0,213.0,24.0,"TARRAGONA, DAVAO ORIENTAL, REGION XI",108,24,18998,10056,8942,14075,7434,6641,74.09,73.93,74.27
REGION XII,NORTH COTABATO,ALAMADA,31061.0,16142.0,14919.0,1072.0,4856.0,4715.0,4025.0,3334.0,3117.0,2710.0,2316.0,1810.0,1245.0,1861.0,97.01,8.0,237.0,12949.0,17375.0,663.0,74.0,"ALAMADA, NORTH COTABATO, REGION XII",217,52,38080,19835,18245,30363,15931,14432,79.73,80.32,79.1
REGION XII,NORTH COTABATO,ALEOSAN,20009.0,10610.0,9399.0,428.0,3225.0,2963.0,2527.0,2259.0,1899.0,1795.0,1522.0,1178.0,862.0,1351.0,96.52,0.0,221.0,8292.0,11308.0,398.0,11.0,"ALEOSAN, NORTH COTABATO, REGION XII",138,30,23325,12286,11039,17179,9000,8179,73.65,73.25,74.09
REGION XII,NORTH COTABATO,ANTIPAS,15968.0,8158.0,7810.0,496.0,2300.0,2441.0,2136.0,1811.0,1697.0,1406.0,1126.0,859.0,636.0,1060.0,99.01,54.0,117.0,6837.0,8836.0,287.0,8.0,"ANTIPAS, NORTH COTABATO, REGION XII",136,24,17751,9025,8726,13850,7089,6761,78.02,78.55,77.48
REGION XII,NORTH COTABATO,ARAKAN,25054.0,13266.0,11788.0,713.0,4172.0,3794.0,3181.0,2809.0,2570.0,2149.0,1724.0,1342.0,1063.0,1537.0,97.28,0.0,121.0,10985.0,13625.0,425.0,19.0,"ARAKAN, NORTH COTABATO, REGION XII",198,42,29273,15475,13798,21601,11390,10211,73.79,73.6,74.0
REGION XII,NORTH COTABATO,BANISILAN,23288.0,12432.0,10856.0,851.0,3679.0,3509.0,3082.0,2538.0,2272.0,2035.0,1619.0,1335.0,953.0,1415.0,98.26,0.0,95.0,10761.0,12053.0,436.0,38.0,"BANISILAN, NORTH COTABATO, REGION XII",176,36,26452,14048,12404,18665,9701,8964,70.56,69.06,72.27
REGION XII,NORTH COTABATO,CARMEN,33279.0,17622.0,15657.0,1003.0,4842.0,4834.0,4132.0,3790.0,3485.0,3294.0,2544.0,1862.0,1337.0,2156.0,92.3,340.0,91.0,13372.0,19168.0,703.0,36.0,"CARMEN, NORTH COTABATO, REGION XII",236,55,39970,20811,19159,35154,18253,16901,87.95,87.71,88.21
REGION XII,NORTH COTABATO,CITY OF KIDAPAWAN,75080.0,36752.0,38328.0,2112.0,10528.0,10799.0,9428.0,8598.0,7319.0,6852.0,5960.0,4844.0,3720.0,4920.0,99.3,0.0,104.0,34475.0,38982.0,1442.0,181.0,"CITY OF KIDAPAWAN, NORTH COTABATO, REGION XII",591,110,84651,41425,43226,65631,32224,33407,77.53,77.79,77.28
REGION XII,NORTH COTABATO,KABACAN,42636.0,21886.0,20750.0,1076.0,5800.0,6364.0,5549.0,4930.0,4407.0,4030.0,3167.0,2606.0,1953.0,2754.0,94.81,4.0,131.0,17157.0,24306.0,1091.0,82.0,"KABACAN, NORTH COTABATO, REGION XII",315,66,48900,25098,23802,38110,20119,17991,77.93,80.16,75.59
REGION XII,NORTH COTABATO,LIBUNGAN,26673.0,13400.0,13273.0,791.0,3830.0,3717.0,3076.0,2917.0,2549.0,2438.0,2118.0,1779.0,1365.0,2093.0,97.98,0.0,138.0,11753.0,14330.0,542.0,48.0,"LIBUNGAN, NORTH COTABATO, REGION XII",194,46,32402,16297,16105,26273,13147,13126,81.08,80.67,81.5
REGION XII,NORTH COTABATO,MAGPET,30515.0,15884.0,14631.0,1052.0,4940.0,4515.0,3693.0,3272.0,2969.0,2679.0,2260.0,1711.0,1281.0,2143.0,97.57,901.0,900.0,14638.0,15253.0,580.0,44.0,"MAGPET, NORTH COTABATO, REGION XII",234,51,34943,18093,16850,27402,14241,13161,78.42,78.71,78.11
REGION XII,NORTH COTABATO,MAKILALA,45634.0,23096.0,22538.0,1461.0,6498.0,6700.0,5541.0,5019.0,4435.0,4119.0,3376.0,2929.0,2310.0,3246.0,99.44,232.0,120.0,20891.0,23655.0,1019.0,69.0,"MAKILALA, NORTH COTABATO, REGION XII",356,71,52562,26574,25988,41230,20991,20239,78.44,78.99,77.88
REGION XII,NORTH COTABATO,MATALAM,42599.0,21940.0,20659.0,1216.0,5776.0,6560.0,5523.0,5041.0,4304.0,3882.0,3282.0,2529.0,1845.0,2641.0,97.94,0.0,74.0,17758.0,23880.0,923.0,38.0,"MATALAM, NORTH COTABATO, REGION XII",287,70,46889,24103,22786,34762,17918,16844,74.14,74.34,73.92
REGION XII,NORTH COTABATO,MIDSAYAP,71110.0,35710.0,35400.0,2208.0,10088.0,10080.0,8491.0,8055.0,6923.0,6469.0,5426.0,4424.0,3432.0,5514.0,95.66,0.0,518.0,30594.0,38866.0,1589.0,61.0,"MIDSAYAP, NORTH COTABATO, REGION XII",502,115,82442,41418,41024,62124,31425,30699,75.35,75.87,74.83
REGION XII,NORTH COTABATO,MLANG,49957.0,25417.0,24540.0,1513.0,7195.0,7076.0,5731.0,5371.0,5007.0,4722.0,4168.0,3281.0,2377.0,3516.0,98.99,0.0,117.0,22695.0,26109.0,1123.0,30.0,"MLANG, NORTH COTABATO, REGION XII",386,76,56532,28644,27888,42172,21180,20992,74.6,73.94,75.27
